,Unnamed: 0,pause_status,position,pause_G,pause_C,context_G,context_C,gene,start_dist_rel,end_dist_rel,gene_len,ref_base_A,ref_base_C,ref_base_G,ref_base_T,trans_base_A,trans_base_C,trans_base_G,trans_base_T
12884,26628,0,-0.2444605637125779,0.33720373280021726,2.0285516823800127,0.33720373274629756,2.0285516837759183,1,-0.19208671423272544,0.1920867142327254,0.03071198754421324,1,0,0,0,0,0,0,1
12885,26629,0,-0.24444957483655244,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,-0.15614591023272545,0.1561459102327254,0.03071198754421324,0,0,0,1,0,0,1,0
12886,26630,0,-0.24442996723423255,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.0920162412327254,0.09201624123272534,0.03071198754421324,0,1,0,0,0,0,0,1
12887,26631,0,-0.24442824348897366,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.08637846823272544,0.08637846823272544,0.03071198754421324,0,0,1,0,0,1,0,0
12888,26632,0,-0.24436640412781088,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,0.11587664076727455,-0.11587664076727455,0.03071198754421324,0,1,0,0,1,0,0,0
12889,26633,0,-0.2443293436047447,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.23708876176727456,-0.23708876176727461,0.03071198754421324,0,0,1,0,0,0,1,0
12890,26634,0,-0.24430003993534352,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.33293090376727463,-0.3329309037672746,0.03071198754421324,0,1,0,0,0,0,1,0
12891,26635,0,-0.24405095874543356,2.012331446728271,-1.3339827952620225,2.0123314478474525,-1.333982796666238,1,-0.25099709923272545,0.2509970992327254,-0.37785413441442484,0,0,1,0,0,0,0,1
12892,26636,0,-0.24404880406385993,0.33720373280021726,-1.8944052145538155,0.33720373274629756,-1.894405210073264,1,-0.2416600312327254,0.2416600312327254,-0.37785413441442484,0,1,0,0,0,0,0,1
12893,26637,0,-0.24404190908282436,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.21178141323272542,0.21178141323272537,-0.37785413441442484,1,0,0,0,1,0,0,0
12894,26638,0,-0.2439699427182656,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.10007666276727456,-0.10007666276727462,-0.37785413441442484,1,0,0,0,1,0,0,0
12895,26639,0,-0.24384454025068117,-1.3379239811278356,-1.3339827952620225,-1.337923982354857,-1.333982796666238,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
12896,26640,0,-0.24372883385017802,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.2594559002327254,0.25945590023272547,0.6189063182950112,0,1,0,0,1,0,0,0
12897,26641,0,-0.24371892231493938,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.23549756623272544,0.23549756623272533,0.6189063182950112,0,1,0,0,0,0,1,0
12898,26642,0,-0.24365277359062937,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.0756017332327254,0.07560173323272545,0.6189063182950112,1,0,0,0,0,1,0,0
12899,26643,0,-0.24364609407775117,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.059455900232725456,0.0594559002327254,0.6189063182950112,0,0,1,0,0,0,1,0
12900,26644,0,-0.24361592853572056,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.01346076676727459,-0.01346076676727459,0.6189063182950112,0,1,0,0,1,0,0,0
12901,26645,0,-0.2435831773758016,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.09262743376727467,-0.09262743376727461,0.6189063182950112,0,1,0,0,0,0,1,0
12902,26646,0,-0.24302899327506763,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.08883995076727458,-0.08883995076727458,1.7318967884581977,0,1,0,0,0,1,0,0
12903,26647,0,-0.2430096011409051,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.12022070376727467,-0.12022070376727462,1.7318967884581977,0,1,0,0,1,0,0,0
12904,26648,0,-0.24295207114288955,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.21331693876727464,-0.2133169387672746,1.7318967884581977,0,0,1,0,0,1,0,0
12905,26649,0,-0.2429216901327016,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.26248011776727453,-0.26248011776727465,1.7318967884581977,0,0,0,1,1,0,0,0
12906,26650,0,-0.24290100518959487,-1.3379239811278356,1.4681292726154007,-1.337923982354857,1.4681292703688922,1,0.2959529217672746,-0.2959529217672746,1.7318967884581977,0,1,0,0,1,0,0,0
12907,26651,0,-0.24288635335489428,1.4539555452497166,-2.4548276243184275,1.4539555428137343,-2.45482762348029,1,0.3196628237672746,-0.3196628237672746,1.7318967884581977,0,0,1,0,0,0,0,1
12908,26652,0,-0.24287924290570134,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.3311690997672746,-0.3311690997672746,1.7318967884581977,0,1,0,0,0,0,1,0
12909,26653,0,-0.2428374420831732,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.3988120567672746,-0.3988120567672746,1.7318967884581977,1,0,0,0,0,1,0,0
12910,26654,0,-0.2427865915980359,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,0.48109936476727455,-0.4810993647672746,1.7318967884581977,0,1,0,0,0,0,1,0
12911,26655,0,-0.24274910013865497,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
12912,26656,0,-0.24267390175173578,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
12913,26657,0,-0.24262369767107053,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
12914,26658,0,-0.24226429678459144,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.1815964507672746,-0.1815964507672746,-0.9484378564601091,0,0,0,1,1,0,0,0
12915,26659,0,-0.2422231423665354,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
12916,26660,0,-0.2421507450656619,2.012331446728271,-1.8944052145538155,2.0123314478474525,-1.894405210073264,1,-0.2691893232327254,0.2691893232327254,-1.3076942740444288,0,0,0,1,0,0,1,0
12917,26661,0,-0.24212768997282422,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.11432322176727461,-0.11432322176727461,-1.3076942740444288,0,1,0,0,0,0,1,0
12918,26662,0,-0.24212596622756533,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,0.1429970567672746,-0.1429970567672746,-1.3076942740444288,0,0,0,1,0,1,0,0
12919,26663,0,-0.24193980173960491,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.07894994723272541,0.07894994723272541,0.33713657901319183,0,1,0,0,1,0,0,0
12920,26664,0,-0.24190985166573167,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.003788147767274652,-0.0037881477672745967,0.33713657901319183,0,0,0,1,0,0,0,1
12921,26665,0,-0.24190726604784332,0.8955796342787719,-1.3339827952620225,0.8955796377800159,-1.333982796666238,1,0.010931004767274599,-0.010931004767274488,0.33713657901319183,1,0,0,0,0,1,0,0
12922,26666,0,-0.24174846601586786,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.4496214807672746,-0.4496214807672746,0.33713657901319183,0,0,1,0,0,0,1,0
12923,26667,0,-0.2417185159419946,2.5707073576992148,-1.3339827952620225,2.570707352881171,-1.333982796666238,1,0.0,0.0,0.0,1,0,0,0,1,0,0,0
12924,26668,0,-0.24164978159979625,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.2352865962327254,0.2352865962327254,-0.5222611257963573,1,0,0,0,0,1,0,0
12925,26669,0,-0.24160905811805491,-0.22117216867833686,2.0285516823800127,-0.2211721722874204,2.0285516837759183,1,-0.03591950723272541,0.03591950723272541,-0.5222611257963573,0,1,0,0,0,0,1,0
12926,26670,0,-0.24159268253809543,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.04424926876727464,-0.04424926876727464,-0.5222611257963573,0,0,0,1,1,0,0,0
12927,26671,0,-0.2415312741132474,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.3448821807672746,-0.3448821807672746,-0.5222611257963573,0,1,0,0,0,0,0,1
12928,26672,0,-0.2414606005576328,0.8955796342787719,-1.8944052145538155,0.8955796377800159,-1.894405210073264,1,-0.4634318392327254,0.46343183923272535,-0.6349690215090851,0,0,0,1,0,0,1,0
12929,26673,0,-0.241447026063719,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,-0.38948817723272544,0.38948817723272544,-0.6349690215090851,0,1,0,0,0,0,1,0
12930,26674,0,-0.2413265793637539,0.8955796342787719,0.9077068533236075,0.8955796377800159,0.9077068569618659,1,0.26661510976727454,-0.2666151097672746,-0.6349690215090851,0,1,0,0,0,0,1,0
12931,26675,0,-0.24131882251008888,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.30886863076727467,-0.30886863076727455,-0.6349690215090851,0,0,0,1,1,0,0,0
12932,26676,0,-0.24128844149990092,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.47436158876727463,-0.4743615887672746,-0.6349690215090851,1,0,0,0,1,0,0,0
12933,26677,0,-0.2412733587288856,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.42043346423272543,0.4204334642327253,-0.9026502738268135,0,1,0,0,0,0,1,0
12934,26678,0,-0.24127120404731198,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,-0.4044078232327254,0.4044078232327254,-0.9026502738268135,0,1,0,0,0,0,0,1
12935,26679,0,-0.2412617234483881,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.3338950022327254,0.3338950022327255,-0.9026502738268135,0,1,0,0,0,0,0,1
12936,26680,0,-0.24123091150188536,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.10472833623272537,0.10472833623272537,-0.9026502738268135,0,0,1,0,0,1,0,0
12937,26681,0,-0.24122466292532188,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.05825397723272541,0.05825397723272541,-0.9026502738268135,1,0,0,0,0,1,0,0
12938,26682,0,-0.24122164637111881,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.0358180792327254,0.0358180792327254,-0.9026502738268135,0,0,1,0,0,0,0,1
12939,26683,0,-0.24111994540084417,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
12940,26684,0,-0.24111843712374265,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
12941,26685,0,-0.2410962439035344,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.47352461523272543,0.4735246152327255,-0.15948258647101485,0,0,1,0,0,1,0,0
12942,26686,0,-0.24108870251802675,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.4456805422327254,0.44568054223272546,-0.15948258647101485,0,1,0,0,0,1,0,0
12943,26687,0,-0.241080514728047,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.4154498342327254,0.4154498342327253,-0.15948258647101485,0,0,1,0,0,0,1,0
12944,26688,0,-0.24104151499156456,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.2714561982327254,0.2714561982327254,-0.15948258647101485,0,0,0,1,1,0,0,0
12945,26689,0,-0.24100208431876738,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.12587147223272538,0.12587147223272543,-0.15948258647101485,0,0,0,1,0,0,1,0
12946,26690,0,-0.24099885229640697,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.11393829823272539,0.11393829823272539,-0.15948258647101485,0,0,0,1,0,0,0,1
12947,26691,0,-0.24099432746510238,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.0972318542327254,0.0972318542327254,-0.15948258647101485,0,0,1,0,1,0,0,0
12948,26692,0,-0.24095812881466563,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.036419696767274634,-0.03641969676727458,-0.15948258647101485,0,0,0,1,0,0,1,0
12949,26693,0,-0.24094498525706656,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.08494793876727458,-0.08494793876727463,-0.15948258647101485,0,1,0,0,0,0,0,1
12950,26694,0,-0.24083983679627413,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.4731738737672746,-0.4731738737672746,-0.15948258647101485,1,0,0,0,1,0,0,0
12951,26695,0,-0.23947053665624138,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.006251426232725399,0.006251426232725343,-0.34263291700419746,1,0,0,0,1,0,0,0
12952,26696,0,-0.23923718464181878,-0.7795480796492813,-1.3339827952620225,-0.7795480773211387,-1.333982796666238,1,0.0,0.0,0.0,0,0,0,1,0,1,0,0
12953,26697,0,-0.23921951625291515,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0
12954,26698,0,-0.23916327906384377,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.19469296923272544,0.1946929692327254,-0.8181193520422676,0,0,1,0,0,0,0,1
12955,26699,0,-0.23910510266135615,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.19323806576727465,-0.1932380657672746,-0.8181193520422676,0,0,0,1,0,0,0,1
12956,26700,0,-0.23907299790590927,0.33720373280021726,-1.8944052145538155,0.33720373274629756,-1.894405210073264,1,0.4073185257672747,-0.40731852576727456,-0.8181193520422676,1,0,0,0,0,1,0,0
12957,26701,0,-0.23904046221414768,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,-0.3750455892327254,0.37504558923272535,-1.2196412305188602,0,0,1,0,0,0,0,1
12958,26702,0,-0.238666409492968,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.38887519376727464,-0.3888751937672746,0.0025350136160313037,0,0,0,1,0,0,1,0
12959,26703,0,-0.23827576572367148,2.012331446728271,0.9077068533236075,2.0123314478474525,0.9077068569618659,1,0.06433548876727457,-0.06433548876727463,0.4744993269130788,0,0,1,0,1,0,0,0
12960,26704,0,-0.2382453847134835,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,0.14279959576727452,-0.14279959576727458,0.4744993269130788,0,0,0,1,0,1,0,0
12961,26705,0,-0.23820142920938175,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.25632213276727456,-0.2563221327672746,0.4744993269130788,0,1,0,0,0,0,0,1
12962,26706,0,-0.2381798823936456,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.3119704357672747,-0.31197043576727457,0.4744993269130788,0,0,1,0,0,0,1,0
12963,26707,0,-0.238165230558945,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.3498112817672746,-0.3498112817672746,0.4744993269130788,0,0,0,1,0,1,0,0
12964,26708,0,-0.23812967831298035,-0.22117216867833686,2.0285516823800127,-0.2211721722874204,2.0285516837759183,1,0.4416309807672747,-0.4416309807672746,0.4744993269130788,0,0,1,0,0,1,0,0
12965,26709,0,-0.23812752363140674,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.44719581176727463,-0.4471958117672746,0.4744993269130788,0,0,1,0,0,1,0,0
12966,26710,0,-0.23807107097417798,1.4539555452497166,-2.4548276243184275,1.4539555428137343,-2.45482762348029,1,0.0,0.0,0.0,0,0,0,1,0,1,0,0
12967,26711,0,-0.23805577273500533,-1.8962998920987801,-1.8944052145538155,-1.896299887388575,-1.894405210073264,1,0.0,0.0,0.0,0,0,0,1,1,0,0,0
12968,26712,0,-0.23802302157508637,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,-0.4619343482327254,0.4619343482327254,-0.0009871081249914386,0,0,1,0,0,1,0,0
12969,26713,0,-0.23795299442394385,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.2284573362327254,0.22845733623272535,-0.0009871081249914386,0,1,0,0,0,1,0,0
12970,26714,0,-0.23793661884398437,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.1738596352327254,0.1738596352327254,-0.0009871081249914386,1,0,0,0,0,1,0,0
12971,26715,0,-0.23788059712307036,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.012921973767274664,-0.012921973767274608,-0.0009871081249914386,0,1,0,0,0,1,0,0
12972,26716,0,-0.23787111652414647,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.04453116876727459,-0.04453116876727464,-0.0009871081249914386,0,0,1,0,0,1,0,0
12973,26717,0,-0.23786314420232407,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.07111162876727462,-0.07111162876727462,-0.0009871081249914386,0,1,0,0,0,0,0,1
12974,26718,0,-0.23784245925921738,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.1400771457672746,-0.1400771457672746,-0.0009871081249914386,0,0,1,0,0,0,0,1
12975,26719,0,-0.23780238218194813,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.2736978357672747,-0.2736978357672746,-0.0009871081249914386,0,0,1,0,0,1,0,0
12976,26720,0,-0.2377974264143288,2.5707073576992148,-1.3339827952620225,2.570707352881171,-1.333982796666238,1,0.29022082376727465,-0.2902208237672746,-0.0009871081249914386,0,1,0,0,1,0,0,0
12977,26721,0,-0.23572570008129734,-1.3379239811278356,1.4681292726154007,-1.337923982354857,1.4681292703688922,1,-0.49998558423272543,0.4999855842327253,-1.0963669695830642,0,0,0,1,1,0,0,0
12978,26722,0,-0.23555634210961116,0.33720373280021726,-1.3339827952620225,0.33720373274629756,-1.333982796666238,1,-0.2637536372327254,0.2637536372327255,-0.5715708301706757,0,1,0,0,0,0,0,1
12979,26723,0,-0.23544580694488468,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.30247152876727457,-0.30247152876727457,-0.5715708301706757,0,0,1,0,1,0,0,0
12980,26724,0,-0.23533268616226985,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.24871255623272542,0.24871255623272537,-0.444774447493857,0,1,0,0,0,0,1,0
12981,26725,0,-0.2353122166873205,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,-0.1550241942327254,0.1550241942327254,-0.444774447493857,0,0,1,0,0,0,1,0
12982,26726,0,-0.23452252589059036,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,0.0,0.0,0.0,0,1,0,0,0,0,0,1
12983,26727,0,-0.23451045967377812,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.0,0.0,0.0,0,1,0,0,0,0,1,0
12984,26728,0,-0.23383669074570848,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.24372515376727466,-0.2437251537672746,1.5064809970327422,0,0,1,0,0,0,0,1
12985,26729,0,-0.23366151513377353,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
12986,26730,0,-0.23346802472846284,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.3543172477672746,-0.3543172477672746,-0.8744732998986315,0,0,1,0,0,0,0,1
12987,26731,0,-0.2313316579482229,-1.3379239811278356,-0.7735603854974101,-1.337923982354857,-0.7735603832592121,1,-0.4606969282327254,0.46069692823272546,-0.16300470821203758,1,0,0,0,0,1,0,0
12988,26732,0,-0.2313137740911619,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,-0.39450873123272545,0.39450873123272534,-0.16300470821203758,0,1,0,0,1,0,0,0
12989,26733,0,-0.23129998412909078,-1.8962998920987801,-0.2131379662056171,-1.896299887388575,-0.21313796985218594,1,-0.34347204823272537,0.34347204823272537,-0.16300470821203758,1,0,0,0,0,0,0,1
